object	id	taxonomy	obstacles	m1_cal	m2_cal	m3_cal	m4_cal	x	y	z	rx	ry	rz	m1	m2	m3	m4
mustard bottle																	
wine glass	853346.0	8.0	0.0	14593	14883	16379	14000	68.69178000000001	-90.20308	100.699625	-0.8876350000000001	-1.5180200000000001	-0.596101	16379.0	13096.0	18155.0	13598.0
wine glass	853347.0	8.0	0.0	14593	14883	16379	14000	1.224113	-106.96656899999999	102.874569	-1.243741	1.125767	1.164965	16250.0	13223.0	18030.0	13598.0
wine glass	853348.0	8.0	0.0	14593	14883	16379	14000	90.028722	-76.93826899999999	113.334741	-0.618391	-1.656009	-0.432396	16191.0	13285.0	17972.0	13598.0
wine glass	853349.0	8.0	0.0	14593	14883	16379	14000	74.771765	-91.988326	101.73563399999999	-0.8364879999999999	-1.555012	-0.553475	15637.0	13838.0	17423.0	13598.0
wine glass	853350.0	8.0	0.0	14593	14883	16379	14000	0.418329	-108.377502	100.968577	-1.229343	1.200818	1.148599	15641.0	13833.0	17428.0	13598.0
wine glass	853351.0	8.0	0.0	14593	14883	16379	14000	61.728939000000004	-85.298284	104.001923	-0.787597	-1.57802	-0.583922	16459.0	13019.0	18233.0	13602.0
wine glass	853352.0	8.0	0.0	14593	14883	16379	14000	64.068329	-94.246212	107.34095900000001	-0.806585	-1.5518290000000001	-0.587773	15685.0	13791.0	17471.0	13602.0
wine glass	853353.0	8.0	0.0	14593	14883	16379	14000	67.140069	-91.08470799999999	95.458069	-0.842658	-1.570382	-0.596249	15728.0	13747.0	17514.0	13602.0
wine glass	853354.0	8.0	0.0	14593	14883	16379	14000	-2.588926	-111.495732	102.911565	-1.227003	1.205666	1.032474	16386.0	13086.0	18168.0	13598.0
wine glass	853355.0	8.0	0.0	14593	14883	16379	14000	54.514266000000006	-86.593325	108.855701	-0.843299	-1.569149	-0.638153	16315.0	13162.0	18093.0	13598.0
wine glass	853356.0	8.0	0.0	14593	14883	16379	14000	-7.431353	-105.995663	106.07138700000002	-1.161625	1.20716	0.9884069999999999	16227.0	13246.0	18011.0	13598.0
wine glass	853357.0	8.0	0.0	14593	14883	16379	14000	67.80677800000001	-95.710623	99.493612	-0.811854	-1.589812	-0.620761	16229.0	13247.0	18010.0	13598.0
wine glass	853358.0	8.0	0.0	14593	14883	16379	14000	65.613873	-80.13730600000001	106.048717	-0.829197	-1.5553190000000001	-0.5779850000000001	16389.0	13088.0	18167.0	13598.0
wine glass	853359.0	8.0	0.0	14593	14883	16379	14000	0.53818	-105.58125	112.300697	-1.311337	1.144435	1.096703	16228.0	13246.0	18011.0	13598.0
wine glass	853360.0	8.0	0.0	14593	14883	16379	14000	68.399218	-89.373977	104.59958	-0.815813	-1.565747	-0.575897	16296.0	13178.0	18076.0	13598.0
wine glass	853361.0	8.0	0.0	14593	14883	16379	14000	61.970817000000004	-82.028827	112.149371	-0.861892	-1.5535459999999999	-0.612658	16004.0	13473.0	17785.0	13598.0
wine glass	853362.0	8.0	0.0	14593	14883	16379	14000	63.29229300000001	-90.306689	108.11511999999999	-0.8391129999999999	-1.552498	-0.635724	16071.0	13404.0	17852.0	13598.0
wine glass	853363.0	8.0	0.0	14593	14883	16379	14000	0.691433	-111.17055800000001	105.15324299999999	-1.236748	1.191398	1.082079	16174.0	13298.0	17958.0	13598.0
wine glass	853364.0	8.0	0.0	14593	14883	16379	14000	70.730011	-86.540159	100.413519	-0.8180970000000001	-1.58208	-0.620849	16230.0	13243.0	18010.0	13598.0
wine glass	853365.0	8.0	0.0	14593	14883	16379	14000	2.3801259999999997	-111.183637	107.42013	-1.279626	1.147367	1.141737	16199.0	13273.0	17982.0	13598.0
wine glass	853366.0	8.0	0.0	14593	14883	16379	14000	71.293448	-89.010902	96.23789599999999	-0.763634	-1.5500909999999999	-0.6473949999999999	15865.0	13609.0	17650.0	13598.0
wine glass	853367.0	8.0	0.0	14593	14883	16379	14000	0.8399709999999999	-113.05789299999999	95.854447	-1.258988	1.1269200000000001	1.109056	16451.0	13021.0	18227.0	13575.0
wine glass	853368.0	8.0	0.0	14593	14883	16379	14000	61.474856	-93.54012900000001	103.792514	-0.892333	-1.5307520000000001	-0.673457	15647.0	13828.0	17433.0	13598.0
wine glass	853369.0	8.0	0.0	14593	14883	16379	14000	60.811043000000005	-91.41143000000001	98.200209	-0.890316	-1.525046	-0.6543	15677.0	13798.0	17464.0	13598.0
wine glass	853370.0	8.0	0.0	14593	14883	16379	14000	5.194324	-105.32898999999999	104.02662600000001	-1.2250379999999998	1.135526	1.0957780000000001	16153.0	13318.0	17938.0	13598.0
timmies cup	286024.0	8.0	0.0	None	None	None	None	114.212804	-56.154540000000004	69.265908	-0.366794	-1.648035	-0.381415	15615.0	13899.0	17494.0	13299.0
timmies cup	286025.0	8.0	0.0	None	None	None	None	72.064564	-89.935585	65.70144499999999	-0.749796	-1.557872	-0.611312	16450.0	13065.0	18317.0	13294.0
timmies cup	286026.0	8.0	0.0	None	None	None	None	63.850339	-93.45640999999999	71.971064	-0.853707	-1.648516	-0.63017	16090.0	13423.0	17967.0	13294.0
timmies cup	411990.0	12.0	0.0	None	None	None	None	10.954763999999999	-19.727201	194.143683	-1.7451619999999999	2.527757	0.003386	16581.0	12983.0	18498.0	13380.0
timmies cup	411991.0	12.0	0.0	None	None	None	None	12.025652000000001	-17.092467000000003	198.498992	-1.8867369999999999	2.4449259999999997	0.065689	15968.0	13598.0	17889.0	13380.0
timmies cup	411992.0	12.0	0.0	None	None	None	None	8.827611	-15.228531	192.331386	0.736414	-2.976413	-0.022668	16119.0	13445.0	18042.0	13379.0
timmies cup	411993.0	12.0	0.0	None	None	None	None	36.968342	-32.584889000000004	222.538252	-2.081386	2.263772	0.173514	16152.0	13409.0	18079.0	13379.0
timmies cup	411994.0	12.0	0.0	None	None	None	None	11.050476	-11.071038	193.979153	0.115354	-3.114205	-0.050144	15991.0	13569.0	17916.0	13378.0
timmies cup	411995.0	12.0	0.0	None	None	None	None	30.017822999999996	-23.433423	208.776657	-2.177234	2.2031560000000003	-0.028547000000000003	15938.0	13622.0	17864.0	13378.0
timmies cup	411996.0	12.0	0.0	None	None	None	None	13.655660999999998	-19.997119	197.886019	0.263436	-3.081914	-0.024095	16087.0	13476.0	18009.0	13378.0
timmies cup	411997.0	12.0	0.0	None	None	None	None	24.962029	-7.05753	196.140638	-2.103534	2.2625580000000003	0.007301	15774.0	13787.0	17700.0	13378.0
timmies cup	411998.0	12.0	0.0	None	None	None	None	17.4396	-15.944857	196.222895	-0.129147	-3.059644	-0.036929000000000003	15624.0	13938.0	17551.0	13378.0
timmies cup	411999.0	12.0	0.0	None	None	None	None	8.520298	-11.991116	190.707147	-0.024437999999999998	-3.086036	0.025355000000000003	16101.0	13464.0	18023.0	13378.0
timmies cup	412000.0	12.0	0.0	None	None	None	None	26.176313	-15.477	202.316014	-2.116899	2.2704150000000003	0.014972	15577.0	13983.0	17506.0	13378.0
timmies cup	412001.0	12.0	0.0	None	None	None	None	13.905525	-17.733254000000002	193.234551	-0.12344400000000001	-3.075294	-0.003404	16051.0	13511.0	17973.0	13378.0
timmies cup	412002.0	12.0	0.0	None	None	None	None	33.402087	-41.020984999999996	238.073933	-2.026626	2.2985900000000004	0.190184	16205.0	13357.0	18128.0	13378.0
timmies cup	412003.0	12.0	0.0	None	None	None	None	4.139882	-17.166808	181.962575	0.11291199999999998	-3.083688	-0.026594	16225.0	13338.0	18145.0	13378.0
timmies cup	412004.0	12.0	0.0	None	None	None	None	18.871598000000002	-23.788501999999998	206.56654	-2.148684	2.199808	0.044252	15571.0	13991.0	17499.0	13378.0
timmies cup	412005.0	12.0	0.0	None	None	None	None	4.836899	-23.384895999999998	180.889391	0.04252	-3.099638	-0.095194	16218.0	13346.0	18140.0	13378.0
timmies cup	412006.0	12.0	0.0	None	None	None	None	21.25781	-12.472928	188.82335600000002	-2.159898	2.1695900000000004	-0.009231	15920.0	13643.0	17844.0	13378.0
timmies cup	412007.0	12.0	0.0	None	None	None	None	20.874218	-18.104688	170.756462	-0.040123	-3.0655810000000003	0.021308	16267.0	13291.0	18190.0	13378.0
timmies cup	412008.0	12.0	0.0	None	None	None	None	9.905268	-22.496923000000002	177.22151200000002	0.428953	-3.094678	-0.091032	16052.0	13512.0	17976.0	13378.0
timmies cup	412009.0	12.0	0.0	None	None	None	None	12.124651	-21.368546	176.226999	-1.977357	2.354501	0.037689	15958.0	13609.0	17882.0	13378.0
timmies cup	412010.0	12.0	0.0	None	None	None	None	9.338299000000001	-22.669353	174.852544	0.093589	-3.09623	-0.024326	15608.0	13953.0	17536.0	13378.0
timmies cup	412011.0	12.0	0.0	None	None	None	None	26.609267	-14.58588	177.27062800000002	-2.027828	2.3470310000000003	0.039266	16358.0	13208.0	18278.0	13360.0
timmies cup	412012.0	12.0	0.0	None	None	None	None	13.29468	-21.466924	171.124772	0.039644	-3.070997	-0.15980999999999998	16453.0	13109.0	18367.0	13363.0
timmies cup	412013.0	12.0	0.0	None	None	None	None	22.085595	-20.61284	170.30021499999998	-1.9666810000000001	2.389566	0.037271	15677.0	13883.0	17605.0	13365.0
timmies cup	412014.0	12.0	0.0	None	None	None	None	0.597975	-15.042842000000002	180.887991	-1.1687299999999998	-2.7991610000000002	-0.088299	16344.0	13225.0	18264.0	13365.0
timmies cup	412015.0	12.0	0.0	None	None	None	None	-3.9280440000000003	-17.634648000000002	173.454638	-0.9575450000000001	-2.90203	-0.141449	16252.0	13316.0	18170.0	13365.0
timmies cup	412016.0	12.0	0.0	None	None	None	None	11.131416	-20.395654	181.756775	-0.060842999999999994	-3.073555	-0.07863099999999999	15955.0	13606.0	17881.0	13365.0
timmies cup	412017.0	12.0	0.0	None	None	None	None	3.4357550000000003	-10.701728	182.802457	0.112001	-3.096321	0.013201	16200.0	13364.0	18126.0	13365.0
timmies cup	412018.0	12.0	0.0	None	None	None	None	25.287185	-4.112123	190.88268	-0.9931120000000001	1.029328	0.002597	16269.0	13292.0	18189.0	13365.0
timmies cup	412019.0	12.0	0.0	None	None	None	None	12.463878	-14.165721	179.70936	-0.042098000000000003	-3.115688	-0.013012000000000001	16287.0	13276.0	18208.0	13365.0
timmies cup	412020.0	12.0	0.0	None	None	None	None	23.524835999999997	-8.991477	176.562846	-2.058072	2.3036220000000003	0.034485	16197.0	13361.0	18123.0	13365.0
timmies cup	412021.0	12.0	0.0	None	None	None	None	5.000891	-19.668383	185.38384299999998	-0.972036	-2.871782	-0.180132	16169.0	13396.0	18090.0	13365.0
timmies cup	412022.0	12.0	0.0	None	None	None	None	1.602631	-15.546231	179.991882	-0.946875	-2.896011	-0.07822799999999999	16118.0	13449.0	18038.0	13357.0
timmies cup	412023.0	12.0	0.0	None	None	None	None	7.875684	-21.055067	173.59971000000002	-1.037402	-2.924966	-0.06508	16070.0	13490.0	17998.0	13363.0
timmies cup	412024.0	12.0	0.0	None	None	None	None	4.80229	-14.904129999999999	164.86054	-1.0715379999999999	-2.882243	-0.031644	16198.0	13365.0	18119.0	13363.0
timmies cup	412025.0	12.0	0.0	None	None	None	None	17.036684	-33.130108	179.692348	1.343593	-2.7842029999999998	-0.058722	15924.0	13640.0	17846.0	13363.0
timmies cup	412026.0	12.0	0.0	None	None	None	None	13.584581	-26.878084	177.26476100000002	0.084399	-3.091871	-0.090567	16036.0	13525.0	17962.0	13363.0
timmies cup	412027.0	12.0	0.0	None	None	None	None	4.8603629999999995	-27.966908	174.92797	-0.063371	-3.128012	-0.152374	16155.0	13409.0	18075.0	13363.0
timmies cup	412028.0	12.0	0.0	None	None	None	None	-2.978395	-13.133257	173.14700000000002	-1.157391	-2.889323	-0.15029	16012.0	13551.0	17937.0	13363.0
timmies cup	412029.0	12.0	0.0	None	None	None	None	12.477058	-21.685463000000002	173.307142	-1.717543	2.523943	0.020208	16541.0	13026.0	18450.0	13360.0
timmies cup	412030.0	12.0	0.0	None	None	None	None	3.7337580000000004	-22.347447	169.57818899999998	0.41635	-3.113169	-0.078794	16134.0	13428.0	18056.0	13363.0
timmies cup	412031.0	12.0	0.0	None	None	None	None	2.752491	-21.918576	154.12968	-0.980399	-2.943029	-0.085748	16119.0	13439.0	18042.0	13363.0
timmies cup	412032.0	12.0	0.0	None	None	None	None	4.913721	-40.204625	166.146324	-1.7442689999999998	2.464529	0.105406	16238.0	13327.0	18160.0	13361.0
timmies cup	412033.0	12.0	0.0	None	None	None	None	5.154195	-20.163707000000002	162.30208100000002	0.063558	-3.125369	-0.046466	16447.0	13116.0	18367.0	13363.0
timmies cup	412034.0	12.0	0.0	None	None	None	None	11.317633	-30.418678000000003	170.645772	-1.9306759999999998	2.3970759999999998	0.050358	16324.0	13248.0	18241.0	13363.0
timmies cup	412035.0	12.0	0.0	None	None	None	None	5.328405	-34.345078	167.688571	0.000231	-3.098393	-0.132719	16341.0	13225.0	18261.0	13356.0
timmies cup	412036.0	12.0	0.0	None	None	None	None	7.248471	-17.632333	166.80430900000002	-1.1425809999999998	-2.897478	-0.177207	16083.0	13476.0	18008.0	13362.0
timmies cup	412037.0	12.0	0.0	None	None	None	None	9.396472	-30.973141	172.57061000000002	-1.7536939999999999	2.511973	0.07681900000000001	16130.0	13435.0	18052.0	13362.0
timmies cup	412038.0	12.0	0.0	None	None	None	None	7.005583000000001	-13.953376	169.843805	-0.051108999999999995	-3.123021	-0.09299400000000001	16232.0	13329.0	18153.0	13362.0
timmies cup	412039.0	12.0	0.0	None	None	None	None	17.672144	-25.195573	175.760097	0.330899	-3.0186330000000003	-0.251172	16136.0	13425.0	18058.0	13362.0
timmies cup	412040.0	12.0	0.0	None	None	None	None	18.598616	-17.470887	167.73033600000002	0.33848	-2.9884779999999997	-0.331054	16030.0	13532.0	17955.0	13362.0
timmies cup	412041.0	12.0	0.0	None	None	None	None	15.295295999999999	-16.912067	178.066653	0.266773	-3.005759	-0.25542	16295.0	13269.0	18215.0	13362.0
timmies cup	412042.0	12.0	0.0	None	None	None	None	12.471451	-15.208174	171.571723	0.22561599999999998	-2.9881900000000003	-0.171561	16047.0	13519.0	17969.0	13362.0
timmies cup	412043.0	12.0	0.0	None	None	None	None	21.675508999999998	-14.745104999999999	180.10521699999998	0.175124	-2.9948919999999997	-0.106985	16372.0	13194.0	18294.0	13362.0
timmies cup	412044.0	12.0	0.0	None	None	None	None	21.832155	-10.738871000000001	173.65729199999998	0.127814	-2.9941299999999997	-0.21383899999999997	16373.0	13194.0	18293.0	13355.0
timmies cup	412045.0	12.0	0.0	None	None	None	None	19.261751999999998	-11.655451	176.69375300000002	0.145327	-3.024275	-0.155953	15660.0	13901.0	17586.0	13361.0
timmies cup	412046.0	12.0	0.0	None	None	None	None	12.591997000000001	-13.712762	177.53096499999998	0.117808	-3.029814	-0.135148	16078.0	13485.0	18001.0	13361.0
timmies cup	412047.0	12.0	0.0	None	None	None	None	20.853932	-14.682097	178.66149099999998	0.180971	-3.043932	-0.096467	16498.0	13065.0	18410.0	13361.0
timmies cup	412048.0	12.0	0.0	None	None	None	None	19.684006	-19.58353	175.939455	0.126899	-2.993114	-0.15678699999999998	16485.0	13079.0	18392.0	13355.0
timmies cup	412049.0	12.0	0.0	None	None	None	None	24.100753	-12.516581	180.22307800000002	0.11755	-3.022643	-0.150694	15650.0	13912.0	17577.0	13361.0
timmies cup	412050.0	12.0	0.0	None	None	None	None	12.012496	-15.800607000000001	180.757302	0.22039299999999998	-3.019355	-0.11091500000000001	15651.0	13909.0	17578.0	13361.0
timmies cup	412051.0	12.0	0.0	None	None	None	None	13.528027	-15.451248000000001	178.376776	0.169606	-3.024771	-0.12807000000000002	16410.0	13157.0	18324.0	13361.0
timmies cup	412052.0	12.0	0.0	None	None	None	None	14.027166000000001	-26.981023999999998	172.563352	0.09629800000000001	-3.019335	-0.159916	16372.0	13196.0	18289.0	13362.0
timmies cup	412053.0	12.0	0.0	None	None	None	None	24.913521	-26.661240999999997	173.331998	0.110728	-3.004772	-0.148792	16463.0	13101.0	18379.0	13358.0
timmies cup	412054.0	12.0	0.0	None	None	None	None	19.960484	-24.119585	172.138739	0.072837	-3.0152740000000002	-0.157159	16380.0	13186.0	18297.0	13361.0
timmies cup	412055.0	12.0	0.0	None	None	None	None	17.294624	-23.761407000000002	181.852235	0.077569	-3.011805	-0.159444	16562.0	13005.0	18467.0	13362.0
timmies cup	412056.0	12.0	0.0	None	None	None	None	24.834761	-19.48056	173.030928	0.14993499999999998	-2.978381	-0.13333699999999998	16569.0	12998.0	18474.0	13361.0
timmies cup	412057.0	12.0	0.0	None	None	None	None	15.514995	-23.996541	174.88658	0.11935599999999999	-2.963188	-0.18581199999999998	16397.0	13170.0	18313.0	13362.0
timmies cup	412058.0	12.0	0.0	None	None	None	None	15.114167000000002	-27.73919	179.835799	0.08737	-3.002753	-0.22211599999999998	16501.0	13065.0	18406.0	13350.0
timmies cup	412059.0	12.0	0.0	None	None	None	None	18.363961	-28.58408	179.200875	0.075783	-3.005846	-0.16231600000000002	16580.0	12990.0	18483.0	13361.0
timmies cup	412060.0	12.0	0.0	None	None	None	None	20.395585	-28.023305999999998	174.95851399999998	0.151225	-3.026113	-0.22186	15664.0	13897.0	17590.0	13361.0
timmies cup	412061.0	12.0	0.0	None	None	None	None	16.851496	-21.474804000000002	174.509944	0.11899100000000001	-3.029474	-0.152645	15711.0	13850.0	17638.0	13361.0
timmies cup	412062.0	12.0	0.0	None	None	None	None	12.921108	-17.812776	176.72460800000002	0.115428	-2.979107	-0.174077	16366.0	13200.0	18282.0	13358.0
timmies cup	412063.0	12.0	0.0	None	None	None	None	15.032362	-19.172313	179.284827	0.152462	-3.014185	-0.12929300000000002	16502.0	13066.0	18407.0	13351.0
timmies cup	412064.0	12.0	0.0	None	None	None	None	19.036006	-15.681439000000001	173.16116499999998	0.084944	-3.0414630000000002	-0.119951	16555.0	13008.0	18462.0	13361.0
timmies cup	412065.0	12.0	0.0	None	None	None	None	15.409355999999999	-9.866394999999999	180.766232	0.127137	-3.025841	-0.07885299999999999	15669.0	13891.0	17597.0	13361.0
timmies cup	412066.0	12.0	0.0	None	None	None	None	11.626704	-14.833720000000001	175.05054099999998	0.127357	-3.024997	-0.135482	16386.0	13179.0	18299.0	13361.0
timmies cup	412067.0	12.0	0.0	None	None	None	None	16.226435000000002	-26.761512	175.91132199999998	0.083722	-3.026355	-0.172688	15630.0	13933.0	17558.0	13362.0
timmies cup	412068.0	12.0	0.0	None	None	None	None	17.331182000000002	-9.190747	165.251543	-0.026454000000000002	-3.0015970000000003	-0.061391999999999995	16514.0	13051.0	18425.0	13361.0
timmies cup	412069.0	12.0	0.0	None	None	None	None	16.177254	-23.284597	166.20744399999998	0.028785	-3.005861	-0.219239	15699.0	13861.0	17627.0	13361.0
timmies cup	412070.0	12.0	0.0	None	None	None	None	16.4988	-20.374991	178.731463	0.201261	-3.119428	-0.21420100000000003	15633.0	13930.0	17559.0	13361.0
timmies cup	412071.0	12.0	0.0	None	None	None	None	15.843667000000002	-18.431734	173.17795	0.168148	-3.078794	-0.158209	15956.0	13606.0	17882.0	13362.0
timmies cup	412072.0	12.0	0.0	None	None	None	None	15.271901000000002	-16.735885999999997	178.311651	0.105826	-3.04105	-0.072603	16125.0	13436.0	18049.0	13362.0
timmies cup	412073.0	12.0	0.0	None	None	None	None	11.331581	-20.602866	177.272953	0.10220499999999999	-3.079191	-0.14343599999999998	16227.0	13333.0	18150.0	13361.0
timmies cup	412074.0	12.0	0.0	None	None	None	None	11.929195	-31.575638	177.140796	0.154637	-3.0512669999999997	-0.166704	16136.0	13428.0	18057.0	13361.0
timmies cup	412075.0	12.0	0.0	None	None	None	None	15.184951000000002	-27.910054	172.454029	0.163163	-3.014759	-0.231064	16200.0	13365.0	18120.0	13362.0
timmies cup	412076.0	12.0	0.0	None	None	None	None	13.746619	-30.839465	164.88321100000002	0.202882	-3.0114400000000003	-0.254365	15650.0	13911.0	17577.0	13362.0
timmies cup	412077.0	12.0	0.0	None	None	None	None	20.361425	-22.715047	164.516581	0.15825999999999998	-3.01808	-0.189005	16221.0	13344.0	18140.0	13362.0
timmies cup	412078.0	12.0	0.0	None	None	None	None	16.48704	-21.01299	164.165824	0.177255	-3.006829	-0.102753	15711.0	13850.0	17638.0	13361.0
timmies cup	412079.0	12.0	0.0	None	None	None	None	9.941447	-26.597503999999997	160.584138	0.25760900000000003	-3.0468669999999998	-0.270762	16512.0	13054.0	18422.0	13349.0
timmies cup	412081.0	12.0	0.0	None	None	None	None	9.188163000000001	-21.343153	159.216598	0.07131699999999999	-3.026335	-0.257579	16397.0	13174.0	18311.0	13350.0
timmies cup	412082.0	12.0	0.0	None	None	None	None	14.063031	-24.786220999999998	165.114795	0.142619	-2.997029	-0.274376	16194.0	13374.0	18112.0	13361.0
timmies cup	412083.0	12.0	0.0	None	None	None	None	14.317601000000002	-35.253225	165.39947800000002	0.114223	-3.026608	-0.27552	16162.0	13401.0	18081.0	13361.0
timmies cup	412084.0	12.0	0.0	None	None	None	None	15.613009	-22.457957999999998	169.345104	0.081385	-3.0315540000000003	-0.047511000000000005	16440.0	13130.0	18356.0	13353.0
timmies cup	412085.0	12.0	0.0	None	None	None	None	13.604101000000002	-27.082383	166.859452	0.085198	-3.0081849999999997	-0.135248	16202.0	13363.0	18126.0	13361.0
timmies cup	412086.0	12.0	0.0	None	None	None	None	13.464523999999999	-19.618052	162.08373	0.087937	-3.0159569999999998	-0.137207	15716.0	13845.0	17643.0	13361.0
timmies cup	412087.0	12.0	0.0	None	None	None	None	7.351435	-21.804516	168.405077	-0.035476	-3.068029	-0.089769	16317.0	13247.0	18239.0	13361.0
timmies cup	412088.0	12.0	0.0	None	None	None	None	15.461867000000002	-9.718525999999999	159.819059	0.00743	-3.040476	-0.107339	16111.0	13453.0	18034.0	13361.0
timmies cup	412089.0	12.0	0.0	None	None	None	None	13.86028	-24.326843	161.499155	0.10546199999999999	-3.034927	-0.15925799999999998	15812.0	13750.0	17739.0	13361.0
timmies cup	600496.0	8.0	0.0	None	None	None	None	75.94140300000001	-57.788214	89.558711	-0.594658	-1.805826	-0.47798199999999996	16333.0	13245.0	18286.0	12825.0
timmies cup	600497.0	8.0	0.0	None	None	None	None	71.9356	-61.705052	90.625687	-0.622354	-1.91429	-0.44464499999999996	16166.0	13413.0	18113.0	12825.0
timmies cup	600498.0	8.0	0.0	None	None	None	None	81.924725	-51.427429	101.13907900000001	-0.488413	-1.9990009999999998	-0.354665	16143.0	13433.0	18095.0	12825.0
timmies cup	600499.0	8.0	0.0	None	None	None	None	78.978612	-62.68249300000001	98.928035	-0.553171	-1.927216	-0.41419799999999996	16147.0	13434.0	18095.0	12809.0
timmies cup	600500.0	8.0	0.0	None	None	None	None	75.014615	-67.27561	88.346101	-0.617566	-1.92809	-0.45584300000000005	16389.0	13192.0	18332.0	12810.0
timmies cup	600501.0	8.0	0.0	None	None	None	None	72.623914	-68.668984	102.014707	-0.6280020000000001	-1.9789869999999998	-0.461639	16364.0	13211.0	18319.0	12810.0
timmies cup	600502.0	8.0	0.0	None	None	None	None	73.41030400000001	-62.32364499999999	113.57666299999998	-0.667194	-2.038464	-0.394864	16431.0	13145.0	18380.0	12812.0
timmies cup	600503.0	8.0	0.0	None	None	None	None	66.14195699999999	-73.560328	77.528622	-0.656423	-1.6331719999999998	-0.553669	16308.0	13263.0	18263.0	12793.0
timmies cup	600504.0	8.0	0.0	None	None	None	None	69.58197	-75.02538299999999	68.135971	-0.6527970000000001	-1.67438	-0.591042	16394.0	13182.0	18345.0	12769.0
timmies cup	600505.0	8.0	0.0	None	None	None	None	2.594148	-88.768273	79.387872	-1.124276	1.264016	1.044759	16033.0	13530.0	17995.0	12799.0
timmies cup	600506.0	8.0	0.0	None	None	None	None	-3.133429	-96.105492	65.588639	-1.121346	1.337118	1.0910360000000001	16191.0	13385.0	18141.0	12789.0
timmies cup	600507.0	8.0	0.0	None	None	None	None	-7.448435000000001	-92.002014	66.48214300000001	-1.075313	1.385404	1.0306309999999999	16249.0	13326.0	18202.0	12793.0
timmies cup	600508.0	8.0	0.0	None	None	None	None	-0.398579	-93.006185	61.005325	-1.079223	1.3308879999999998	1.12228	16491.0	13088.0	18436.0	12772.0
timmies cup	600509.0	8.0	0.0	None	None	None	None	1.863086	-84.293954	65.99095799999999	-1.080878	1.320272	1.114846	16521.0	13060.0	18465.0	12760.0
timmies cup	600510.0	8.0	0.0	None	None	None	None	-4.037542	-85.697682	65.615971	-1.128575	1.3935600000000001	1.084543	16176.0	13398.0	18127.0	12770.0
timmies cup	600511.0	8.0	0.0	None	None	None	None	-4.44325	-83.645962	70.65795	-1.17143	1.326797	1.1105559999999999	16528.0	13053.0	18474.0	12797.0
timmies cup	600512.0	8.0	0.0	None	None	None	None	-5.317807	-84.390123	85.629021	-1.059472	1.361589	1.133832	16170.0	13394.0	18132.0	12765.0
timmies cup	600513.0	8.0	0.0	None	None	None	None	-0.0062450000000000006	-85.815956	58.805875	-1.263326	1.3216729999999999	1.180477	16020.0	13555.0	17974.0	12829.0
timmies cup	600514.0	8.0	0.0	None	None	None	None	77.762176	-59.166823	68.901733	-0.6934100000000001	-1.6545459999999999	-0.458106	15744.0	13829.0	17703.0	12822.0
timmies cup	600515.0	8.0	0.0	None	None	None	None	71.106027	-59.791477	75.842866	-0.602179	-1.742572	-0.5223439999999999	15595.0	13979.0	17553.0	12821.0
timmies cup	600516.0	8.0	0.0	None	None	None	None	62.691178	-58.051713	64.741438	-0.586622	-1.6598849999999998	-0.556298	15319.0	14257.0	17275.0	12821.0
timmies cup	600517.0	8.0	0.0	None	None	None	None	57.013661	-53.402576	70.58834300000001	-0.68838	-1.590329	-0.511255	16027.0	13545.0	17982.0	12800.0
timmies cup	600518.0	8.0	0.0	None	None	None	None	50.529984999999996	-55.240712	71.671018	-0.590867	-1.661887	-0.51355	16124.0	13448.0	18076.0	12788.0
timmies cup	600519.0	8.0	0.0	None	None	None	None	-5.106743	-88.699301	71.925706	-1.1859309999999998	1.337656	0.949473	16333.0	13241.0	18289.0	12796.0
timmies cup	600520.0	8.0	0.0	None	None	None	None	-2.735674	-86.20053	69.36770200000001	-1.1689399999999999	1.321084	1.057751	16337.0	13240.0	18285.0	12790.0
timmies cup	600521.0	8.0	0.0	None	None	None	None	43.610082	-89.563992	74.132764	-0.9499110000000001	-1.579915	-0.686634	16023.0	13547.0	17980.0	12781.0
timmies cup	600522.0	8.0	0.0	None	None	None	None	44.29665	-82.480779	80.00886899999999	-0.825634	-1.6601860000000002	-0.609746	16188.0	13386.0	18140.0	12794.0
timmies cup	600523.0	8.0	0.0	None	None	None	None	-19.508070999999997	-78.800358	74.90924	-1.078337	1.415125	0.8792120000000001	15872.0	13701.0	17830.0	12799.0
timmies cup	600524.0	8.0	0.0	None	None	None	None	67.071931	-61.665645999999995	72.33368399999999	-0.6562819999999999	-1.67185	-0.47584	16039.0	13535.0	17995.0	12794.0
timmies cup	600525.0	8.0	0.0	None	None	None	None	-5.099336	-90.262817	69.022101	-1.166292	1.3940649999999999	0.9379370000000001	15771.0	13802.0	17728.0	12799.0
timmies cup	600526.0	8.0	0.0	None	None	None	None	60.90611	-68.59004300000001	84.489405	-0.682081	-1.735982	-0.49159200000000003	16182.0	13396.0	18133.0	12780.0
timmies cup	636531.0	8.0	0.0	None	None	None	None	76.007761	-70.692985	79.582376	-0.619136	-1.7840770000000001	-0.556706	16225.0	13299.0	18137.0	12809.0
timmies cup	636532.0	8.0	0.0	None	None	None	None	73.283	-79.061791	82.465756	-0.6895439999999999	-1.8755680000000001	-0.526439	16172.0	13353.0	18088.0	12808.0
timmies cup	636533.0	8.0	0.0	None	None	None	None	47.522416	-113.052595	75.36568	-1.0682989999999999	-1.6117139999999999	-0.782528	16064.0	13460.0	17981.0	12807.0
